ID,PERSONA,AGENCIA,FECHA CIERRE,TIPO PRESTAMO,GARANTÍA ADMISIBLE,PLAZO,DÍAS MORA,CALIFICACIÓN OBJETIVA,CALIFICACIÓN ARRASTRE,SALDO APORTES,SALDO CAPITAL,DESTINO,SEXO,EDAD,ESTRATO,ESTADO CIVIL,PERSONAS A CARGO,NIVEL DE ESTUDIOS,OCUPACION,ACTIVIDAD ECONOMICA,TIENE VEHICULO,TIENE VIVIENDA,DIFERENCIA INGRESOS EGRESOS,TIPO VIVIENDA,ANTIGUEDAD NEGOCIO,TOTAL ACTIVOS,CIUDAD_NAME,CAPITAL_INICIAL,CUOTA,TASA_NOMINAL,ENDEUDAMIENTO PARALELO,
1485018,34404,QUIMBAYA,6/30/2019,Microcrédito,0,24,0,A,A,52692.88,2500000,COMPRA DE MERCANCIA ,Masculino,71,2,Viudo,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,4470253, ARRENDADA ,1/1/2009,6290000,QUIMBAYA,2500000,124807.36,1.4998,3568122.11,
1485019,38037,TEBAIDA,6/30/2019,Microcrédito,0,24,0,A,A,97687,2800000,COMPRA DE MERCANCIA ,Masculino,37,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Expendio de comidas preparadas en cafeterías,N,N,315344, ARRENDADA ,6/2/2011,6000000,CALARCA,2800000,139784.24,1.4998,2800000,
1485020,44910,MINORISTA,6/30/2019,Microcrédito,0,18,0,A,A,51456.22,1700000,REMODELACION DE INMUEBLE ,Masculino,61,1,Casado,Una,Primaria,INDEPENDIENTE,Transporte de carga por carretera,N,N,600000, FAMILIAR ,1/1/2000,5000000,PEREIRA,1700000,123083.91,2.9501,1700000,
1485021,68941,TEBAIDA,6/30/2019,Microcrédito,0,12,0,A,A,97687,1100000,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,32,1,Union Libre,Una,Bachillerato,INDEPENDIENTE,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",N,N,839200, FAMILIAR ,6/20/2018,15200000,CALARCA,1100000,100846.74,1.4998,1100000,
1485022,41250,ARMENIA,6/30/2019,Consumo,7428530.684,11,0,A,A,156110.54,5170000,,Femenino,45,1,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Transporte de carga por carretera,N,N,5000000, ARRENDADA ,5/10/2010,170000000,ARMENIA,5170000,532376.19,2.1367,102355624.9,
1485023,15639,ARMENIA,6/30/2019,Comercial,0,7,0,A,A,10024888,500000000,CAPITAL DE TRABAJO,Masculino,52,6,Union Libre,Una,Universitario,INDEPENDIENTE,"Fabricación artículos de viaje, bolsos de mano y artículos similares elaborados en cuero",N,N,35000000, PROPIA ,3/4/2019,50000000,ARMENIA,500000000,131777832.6,18.16,1000000000,
1485024,15639,ARMENIA,6/30/2019,Comercial,0,7,0,A,A,10024888,500000000,CAPITAL DE TRABAJO,Masculino,52,6,Union Libre,Una,Universitario,INDEPENDIENTE,"Fabricación artículos de viaje, bolsos de mano y artículos similares elaborados en cuero",N,N,35000000, PROPIA ,3/4/2019,50000000,ARMENIA,500000000,131777832.6,18.16,1000000000,
1485025,33973,ARMENIA,6/30/2019,Microcrédito,0,24,0,A,A,3004838.27,15000000,CAPITAL DE TRABAJO,Masculino,46,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,"Comercio al por menor de computadores, equipo periferico, prog de info. y equipos de telecom en establec. especializados",N,N,8477076, FAMILIAR ,1/1/1900,10300000,ARMENIA,15000000,748844.14,1.4998,15000000,
1485026,35677,TEBAIDA,6/30/2019,Consumo,0,24,0,A,A,277843.11,1110000,REMODELACION DE INMUEBLE ,Masculino,78,1,Casado,Una,Primaria,PENSIONADO,"Sin Actividad Económica, solo para personas naturales",N,Y,514652, PROPIA ,1/1/2001,65000000,LA TEBAIDA,1110000,55414.47,1.4998,1110000,
1485027,18958,TULUA,6/30/2019,Comercial,3488833.415,11,0,A,A,109755.91,1732000,REMODELACION DE INMUEBLE ,Masculino,46,2,Union Libre,Dos,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,Y,3242000, PROPIA ,8/7/2011,148000000,TULUA,1732000,178351.17,2.1367,20105861.09,
1485028,40357,QUIMBAYA,6/30/2019,Microcrédito,0,18,0,A,A,51788,1180000,COMPRA DE MERCANCIA ,Masculino,59,2,Casado,Dos,Primaria,INDEPENDIENTE,Construcción de otras obras de ingeniería civil,N,N,242333, ARRENDADA ,1/2/2004,6100000,ALCALA,1180000,85434.71,2.9501,1180000,
1485029,32360,ARMENIA,6/30/2019,Microcrédito,0,48,0,A,A,49788,15000000,CAPITAL DE TRABAJO,Masculino,39,3,Soltero,Cero,Universitario,INDEPENDIENTE,Comercio al por mayor de productos alimenticios,N,Y,1900000, FAMILIAR ,1/30/2016,150000000,ARMENIA,15000000,588211.19,2.9501,15000000,
1485030,24149,SANTA ROSA,6/30/2019,Consumo,0,36,0,A,A,61271.23,1900000,COMPRA DE MUEBLES Y ENSERES,Masculino,72,3,Casado,Cero,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,N,473900, ARRENDADA ,4/1/2010,6000000,SANTA ROSA DE CABAL,1900000,76188.69,2.1367,1900000,
1485031,65714,QUIMBAYA,6/30/2019,Microcrédito,0,24,0,A,A,49687,2500000,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,41,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,"Comercio al por menor de carne (incluye aves de corral), prod. carnico, pescado y prod. de mar, en establecimiento espec",N,N,662657, ARRENDADA ,3/2/2018,31300000,FILANDIA,2500000,124807.36,1.4998,2500000,
1485032,48965,TULUA,6/30/2019,Consumo,0,30,0,A,A,49788,5095000,COMPRA DE CARTERA ,Femenino,32,2,Casado,Dos,Primaria,INDEPENDIENTE,Asalariados,N,N,1275000, FAMILIAR ,2/16/2010,610000,LA UNION,5095000,221276.98,1.7998,5095000,
1485033,49799,TULUA,6/30/2019,Microcrédito,0,18,0,A,A,49788,2210000,COMPRA DE MERCANCIA ,Femenino,52,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,Y,654857, PROPIA ,5/8/2010,36855000,BOLIVAR,2210000,160549.04,2.9899,2210000,
1485034,16913,BUGA,6/30/2019,Microcrédito,0,24,0,A,A,101085.16,3300000,COMPRA DE MERCANCIA ,Masculino,51,0,Union Libre,Una,Bachillerato,MECANICO,Mantenimiento y reparación de motocicletas y de sus partes y piezas.,Y,N,514124, FAMILIAR ,1/1/1992,15400000,PALMIRA,3300000,194860.67,3.0002,5140332.85,
1485035,23053,BUGA,6/30/2019,Microcrédito,0,12,0,A,A,49688,1100000,COMPRA DE MERCANCIA ,Femenino,24,1,Union Libre,Una,Primaria,INDEPENDIENTE,Transporte de carga por carretera,Y,N,440000, FAMILIAR ,1/1/2017,19250000,YOTOCO,1100000,110509.61,3.0002,1100000,
1485036,38808,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,49688,3820000,INSUMOS AGROPECUARIOS,Masculino,53,1,Soltero,Dos,Primaria,INDEPENDIENTE,Explotación mixta (agrícola y pecuaria).,N,Y,2640000, PROPIA ,1/1/1999,59700000,,3820000,277751.91,3.0002,3820000,
1485037,57506,BUGA,6/30/2019,Microcrédito,0,24,0,A,A,1349688,6500000,COMPRA DE CARTERA ,Masculino,59,3,Casado,Una,Bachillerato,INDEPENDIENTE,Transporte de carga por carretera,Y,Y,2291037, PROPIA ,1/2/1985,208500000,BUGA,6500000,324499.13,1.4998,6500000,
1485038,3087,QUIMBAYA,6/30/2019,Microcrédito,0,12,0,A,A,49687,2800000,COMPRA DE CARTERA ,Femenino,62,3,Soltero,Cero,Técnico,INDEPENDIENTE,"Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",N,N,777146, ARRENDADA ,3/2/2012,2000000,CIRCASIA,2800000,256700.78,1.4998,2800000,
1485039,7535,ARMENIA,6/30/2019,Consumo,0,1,0,A,A,1554778.45,250000,,Femenino,45,4,Union Libre,Cero,Bachillerato,COMERCIANTE INDEPENDIENTE,,Y,Y,3500001, FAMILIAR ,5/1/2010,0,ARMENIA,250000,255341.75,2.1367,86032414.6,
1485040,48566,SANTA ROSA,6/30/2019,Microcrédito,0,18,0,A,A,73988,2420000,COMPRA DE MERCANCIA ,Femenino,24,1,Soltero,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de artículos y utensilios de uso domestico,N,N,345547, FAMILIAR ,6/14/2018,5811000,VITERBO,2420000,175958.02,3.0002,2420000,
1485041,70516,IBAGUE,6/30/2019,Microcrédito,0,12,0,A,A,49788,1500000,COMPRA DE MERCANCIA ,Femenino,56,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,N,1168638, ARRENDADA ,1/1/2009,2800000,IBAGUE,1500000,150244.6,2.9501,1500000,
1485042,24688,PEREIRA,6/30/2019,Microcrédito,0,24,0,A,A,75137.44,3500000,PAGO DE SEGUROS ,Femenino,45,2,Soltero,Una,Bachillerato,INDEPENDIENTE,"Comercio al por menor en establecimiento no especializado con surtido comp principalmente por alimento, bebida o tabaco",N,Y,676000, PROPIA ,5/6/2001,64517798,DOSQUEBRADAS,3500000,205556.64,2.9501,3500000,
1485043,22245,IBAGUE,6/30/2019,Microcrédito,0,6,0,A,A,49788,1000000,COMPRA DE MERCANCIA ,Femenino,48,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Peluquería y otros tratamientos de belleza,N,Y,893144, PROPIA ,1/1/2018,53000000,IBAGUE,1000000,184292.31,2.9501,1000000,
1485044,31561,CHINCHINA,6/30/2019,Comercial,34386943.28,60,0,A,A,586226.31,28000000,COMPRA DE VEHICULO PARA TRANSPORTE DE PASAJEROS,Masculino,46,3,Soltero,Cero,Tecnológico,INDEPENDIENTE,Transporte de carga por carretera,Y,N,4618984, FAMILIAR ,2/25/2010,42000000,MANIZALES,28000000,710979.41,1.4998,41000399.9,
1485045,31130,ARMENIA,6/30/2019,Comercial,48586382.44,36,0,A,A,936513.68,20000000,,Masculino,39,3,Casado,Dos,Técnico,INDEPENDIENTE,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",Y,N,169410181, ARRENDADA ,2/1/2014,20000000,ARMENIA,20000000,735107.9,1.5997,102515800.9,
1485046,31561,CHINCHINA,6/30/2019,Comercial,14737261.41,60,0,A,A,586226.31,12000000,COMPRA DE VEHICULO PARA TRANSPORTE DE PASAJEROS,Masculino,46,3,Soltero,Cero,Tecnológico,INDEPENDIENTE,Transporte de carga por carretera,Y,N,4618984, FAMILIAR ,2/25/2010,42000000,MANIZALES,12000000,304705.46,1.4998,41000399.9,
1485047,23066,CHINCHINA,6/30/2019,Microcrédito,0,36,0,A,A,106687,5700000,INSUMOS AGROPECUARIOS,Femenino,62,3,Soltero,Una,Universitario,INDEPENDIENTE,Actividades de apoyo a la agricultura,Y,Y,2721884, PROPIA ,1/1/2000,214210000,CHINCHINA,5700000,259141.35,2.9501,5700000,
1485048,19785,TULUA,6/30/2019,Microcrédito,0,3,0,A,A,53950.33,600000,COMPRA DE MERCANCIA ,Masculino,26,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Otros tipos de expendio de comidas preparadas n.c.p.,Y,Y,525508, PROPIA ,1/1/2015,16200000,TULUA,600000,212077.03,2.9899,1840183.53,
1485049,46071,ARMENIA,6/30/2019,Microcrédito,0,36,0,A,A,50652.76,5790000,CAPITAL DE TRABAJO,Femenino,51,3,Soltero,Una,Universitario,COMERCIANTE INDEPENDIENTE,Expendio a la mesa de comidas preparadas,Y,N,951000, FAMILIAR ,1/1/2009,26500000,CALARCA,5790000,263233.05,2.9501,5790000,
1485050,2683,ARMENIA,6/30/2019,Consumo,4500904.464,10,0,A,A,625207.69,3330000,PAGO DE SEGUROS ,Femenino,52,3,Casado,Cero,Bachillerato,INDEPENDIENTE,Transporte de carga por carretera,Y,N,12600000, PROPIA ,1/1/1900,470000000,ARMENIA,3330000,373373.77,2.1367,52455456.87,
1485051,17220,ARMENIA,6/30/2019,Consumo,0,48,0,A,A,104841.21,7000000,,Femenino,59,4,Casado,Cero,Bachillerato,EMPLEADO,Asalariados,N,N,2648000, FAMILIAR ,5/9/2017,15000000,ARMENIA,7000000,219016.16,1.7998,7000000,
1485052,31150,CHINCHINA,6/30/2019,Microcrédito,0,48,0,A,A,49767.62,5400000,,Femenino,41,3,Soltero,Dos,Técnico,INDEPENDIENTE,"Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados.",N,Y,1768093, PROPIA ,6/9/2012,225730000,MANIZALES,5400000,203970.4,2.7501,15737638.02,
1485053,60334,ARMENIA,6/30/2019,Microcrédito,0,8,0,A,A,49687,1000000,,Masculino,60,1,Casado,Cero,Primaria,INDEPENDIENTE,"Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles.",Y,N,350000, PROPIA ,1/1/2015,9852000,CIRCASIA,1000000,133582.86,1.4998,1000000,
1485054,44498,TULUA,6/30/2019,Microcrédito,0,48,0,A,A,61270.26,4500000,COMPRA DE MERCANCIA ,Masculino,58,1,Union Libre,Dos,Primaria,INDEPENDIENTE,Cultivo de café.,N,Y,1070166, PROPIA ,1/1/1998,121322000,BUGALAGRANDE,4500000,177768.15,2.9899,4500000,
1485055,42398,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,88533.65,5000000,COMPRA DE CARTERA ,Masculino,32,3,Casado,Dos,Bachillerato,EMPLEADO,Asalariados,N,N,691616, FAMILIAR ,4/16/2014,10000000,ARMENIA,5000000,200496.54,2.1367,5000000,
1485056,57521,TULUA,6/30/2019,Microcrédito,0,6,0,A,A,49687,500000,COMPRA DE MERCANCIA ,Femenino,52,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,192500, FAMILIAR ,5/20/1990,3090000,TULUA,500000,92267.86,2.9899,500000,
1485057,33506,CHINCHINA,6/30/2019,Microcrédito,0,48,0,A,A,209687,16000000,compra de cartera ,Femenino,34,3,Casado,Cero,Bachillerato,INDEPENDIENTE,Fabricación de otros artículos textiles n.c.p.,N,N,2381000, ARRENDADA ,1/1/2010,57700000,CHINCHINA,16000000,587293.78,2.5998,16000000,
1485058,49721,CHINCHINA,6/30/2019,Consumo,0,24,0,A,A,52744.49,5000000,REMODELACION DE INMUEBLE ,Femenino,69,3,Viudo,Cero,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,Y,1032700, PROPIA ,1/1/2000,185000000,MANIZALES,5000000,268466.85,2.1367,5000000,
1485059,44115,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,49688,2200000,COMPRA DE MERCANCIA ,Masculino,44,2,Casado,Una,Primaria,INDEPENDIENTE,"Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles.",N,N,287349, ARRENDADA ,6/1/2009,4304000,CALIMA,2200000,157266.65,2.8,2200000,
1485060,9241,BUGA,6/30/2019,Microcrédito,0,6,0,A,A,49688,750000,INSUMOS AGROPECUARIOS,Masculino,61,2,Soltero,Cero,Primaria,INDEPENDIENTE,Explotación mixta (agrícola y pecuaria).,N,N,670000, PROPIA ,6/18/2008,4000000,CALIMA,750000,138449.04,3.0002,750000,
1485061,73864,BUGA,6/30/2019,Microcrédito,0,24,0,A,A,49788,2700000,COMPRA DE MERCANCIA ,Femenino,34,2,Soltero,Una,Técnico,INDEPENDIENTE,"Comercio al por menor de libros, periódicos, materiales y art. de papelería y escritorio, en locales especializados",N,N,504771, ARRENDADA ,1/1/2017,10640000,BUGA,2700000,159431.46,3.0002,2700000,
1485062,28404,BUGA,6/30/2019,Microcrédito,0,48,0,A,A,88150.6,8600000,COMPRA DE MERCANCIA ,Masculino,62,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Fabricación de relojes,N,N,870000, ARRENDADA ,1/2/2000,6000000,YOTOCO,8600000,327914.68,2.8,8600000,
1485063,65349,ARMENIA,6/30/2019,Comercial,14691640.58,28,0,A,A,8995956.63,146384100,ADQUISICIÓN DE ACTIVOS,Femenino,50,4,Casado,Una,Universitario,INDEPENDIENTE,Cría de ganado porcino.,N,N,500000, FAMILIAR ,2/1/2000,512400000,ARMENIA,146384100,9050109.27,4.2599,275000000,
1485064,65349,ARMENIA,6/30/2019,Comercial,12908359.42,28,0,A,A,8995956.63,128615900,ADQUISICIÓN DE ACTIVOS,Femenino,50,4,Casado,Una,Universitario,INDEPENDIENTE,Cría de ganado porcino.,N,N,500000, FAMILIAR ,2/1/2000,512400000,ARMENIA,128615900,7951600.95,4.2599,275000000,
1485065,34794,TEBAIDA,6/30/2019,Comercial,0,36,0,A,A,6662732.64,6000000,LIBRE INVERSION,Masculino,69,3,Casado,Cero,Universitario,INDEPENDIENTE,Transporte de carga por carretera,Y,Y,3225000, FAMILIAR ,5/20/1980,370000000,ARMENIA,6000000,216907.15,1.4998,10916212.16,
1485066,29999,ARMENIA,6/30/2019,Microcrédito,0,36,0,A,A,2284339.19,10000000,CAPITAL DE TRABAJO,Masculino,52,3,Union Libre,Una,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de otros efectos personales y enseres domésticos,Y,Y,4757778, PROPIA ,1/1/1900,70200000,ARMENIA,10000000,337909.44,1.1001,10000000,
1485067,9602,PEREIRA,6/30/2019,Microcrédito,0,36,0,A,A,937424.67,4545000,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,54,2,Casado,Tres,Bachillerato,INDEPENDIENTE,"Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados.",N,N,1823000, ARRENDADA ,1/1/2015,13626000,PEREIRA,4545000,164307.17,1.4998,4545000,
1485068,52167,TULUA,6/30/2019,Microcrédito,0,36,0,A,A,98058.72,4100000,COMPRA DE MERCANCIA ,Femenino,66,2,Viudo,Cero,Primaria,INDEPENDIENTE,Cría de ganado porcino.,N,Y,1171000, PROPIA ,5/5/2012,48091000,RIOFRIO,4100000,187512.65,2.9899,4100000,
1485069,14845,CHINCHINA,6/30/2019,Microcrédito,0,24,0,A,A,1266847,5796000,COMPRA DE CARTERA ,Femenino,36,1,Casado,Una,Bachillerato,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,N,Y,527000, FAMILIAR ,1/1/2017,83300000,CHINCHINA,5796000,289353.37,1.4998,5796000,
1485070,1835,TULUA,6/30/2019,Microcrédito,0,12,0,A,A,50877.96,1800000,REMODELACION DE INMUEBLE ,Femenino,23,3,Soltero,Cero,Universitario,INDEPENDIENTE,Peluquería y otros tratamientos de belleza,Y,N,663333, FAMILIAR ,6/5/2017,11700000,TULUA,1800000,180722.75,2.9899,1800000,
1485071,47749,IBAGUE,6/30/2019,Microcrédito,0,18,0,A,A,49788,3260000,COMPRA DE MERCANCIA ,Femenino,62,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Elaboración de comidas y platos preparados,N,N,2023509, ARRENDADA ,1/1/2009,12500000,IBAGUE,3260000,236031.5,2.9501,3260000,
1485072,30727,SANTA ROSA,6/30/2019,Consumo,0,36,0,A,A,64687,1500000,COMPRA DE MOTOCICLETAS,Masculino,19,2,Soltero,Cero,Bachillerato,EMPLEADO,Asalariados,N,N,578116, ARRENDADA ,12/4/2018,4000000,SANTA ROSA DE CABAL,1500000,60148.96,2.1367,1500000,
1485073,21810,TEBAIDA,6/30/2019,Microcrédito,0,12,0,A,A,258218.68,2800000,VACACIONES-VIAJES - RECREACION ,Masculino,55,1,Soltero,Cero,Primaria,INDEPENDIENTE,Construcción de otras obras de ingeniería civil,N,Y,341943, PROPIA ,1/1/1985,31480000,LA TEBAIDA,2800000,256700.78,1.4998,2800000,
1485074,43728,TEBAIDA,6/30/2019,Microcrédito,3500000,12,0,A,A,126403.41,1350000,COMPRA DE CARTERA ,Masculino,48,3,Union Libre,Cero,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,N,280000, FAMILIAR ,1/1/2013,9500000,LA TEBAIDA,1350000,123766.45,1.4998,1350000,
1485075,10399,ARMENIA,6/30/2019,Consumo,4767010.119,11,0,A,A,360056.29,2748000,,Femenino,45,2,Casado,Cero,Técnico,INDEPENDIENTE,Transporte de carga por carretera,Y,N,3198937, FAMILIAR ,6/9/2010,62500000,CAICEDONIA,2748000,282972.88,2.1367,29976021.96,
1485076,43686,MINORISTA,6/30/2019,Microcrédito,0,6,0,A,A,77603.3,620000,COMPRA DE MERCANCIA ,Masculino,63,1,Union Libre,Cero,Primaria,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,Y,Y,597242, PROPIA ,1/1/2000,90785000,PEREIRA,620000,114261.23,2.9501,620000,
1485077,36410,FUNDADORES,6/30/2019,Consumo,0,48,0,A,A,726053.46,5000000,PAGO DE IMPUESTOS ,Masculino,52,3,Soltero,Dos,Universitario,EMPLEADO,Asalariados,Y,Y,3448132, FAMILIAR ,7/26/2004,144839768,SALENTO,5000000,167576.53,2.1367,21230871.03,
1485078,8738,TEBAIDA,6/30/2019,Consumo,0,36,0,A,A,231885.6,3000000,MERCANCIA ,Femenino,55,5,Divorciado,Cero,Bachillerato,EMPLEADO,Asalariados,N,N,610000, FAMILIAR ,2/12/2019,10000000,BOGOTA,3000000,120297.92,2.1367,3000000,
1485080,6010,TULUA,6/30/2019,Consumo,4631398.423,11,0,A,A,4439983.45,3230000,PAGO DE SEGUROS ,Masculino,38,2,Casado,Tres,Primaria,PROPIETARIO,Transporte de carga por carretera,Y,N,5175333,ACTUALIZAR MIGRACION,10/5/2013,144090000,BUENAVENTURA,3230000,332606.4,2.1367,122465818.8,
1485081,69703,ARMENIA,6/30/2019,Consumo,0,1,0,A,A,137982.18,8000000,COMPRA DE CARTERA ,Femenino,32,3,Casado,Dos,Universitario,EMPLEADO,Asalariados,Y,N,100000, FAMILIAR ,8/5/2016,54800000,ARMENIA,8000000,8523856,6.5482,8000000,
1485082,70521,QUIMBAYA,6/30/2019,Microcrédito,0,24,0,A,A,49687,2300000,COMPRA DE MERCANCIA ,Femenino,43,3,Casado,Cero,Bachillerato,INDEPENDIENTE,"Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles.",N,N,7000, ARRENDADA ,1/1/2016,3000000,CIRCASIA,2300000,114822.77,1.4998,2300000,
1485083,42442,QUIMBAYA,6/30/2019,Microcrédito,0,12,0,A,A,219782.32,1570000,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,54,2,Casado,Cero,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,N,3236000, ARRENDADA ,9/9/1997,19400000,QUIMBAYA,1570000,143935.8,1.4998,5966385.52,
1485084,1843,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,143667.96,2200000,COMPRA DE MERCANCIA ,Femenino,71,2,Casado,Dos,Bachillerato,INDEPENDIENTE,"Comercio al por menor de productos textiles, prendas de vestir y calzado, en puestos de venta móviles",N,N,293278, PROPIA ,1/1/2007,9321481,RESTREPO,2200000,159961.84,3.0002,2200000,
1485085,45712,BUGA,6/30/2019,Microcrédito,0,24,0,A,A,76368.75,4100000,COMPRA DE VEHICULO PARA USO COMERCIAL ,Femenino,47,2,Casado,Dos,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,Y,727996, PROPIA ,1/1/2009,11938000,GINEBRA,4100000,242099.62,3.0002,4100000,
1485086,27174,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,49688,2230000,INSUMOS AGROPECUARIOS,Masculino,29,1,Casado,Una,Primaria,INDEPENDIENTE,Explotación mixta (agrícola y pecuaria).,N,N,1034888, PROPIA ,1/1/2011,26100000,BUGA,2230000,162143.13,3.0002,2230000,
1485087,2217,BUGA,6/30/2019,Microcrédito,0,36,0,A,A,88183.85,5000000,COMPRA DE CARTERA ,Femenino,53,1,Union Libre,Una,Bachillerato,COMERCIANTE INDEPENDIENTE,"Comercio al por menor en locales no espec, con surtido principal de productos diferentes de alimentos, bebidas y tabaco.",N,N,106556, FAMILIAR ,1/1/2009,5820000,BUGA,5000000,212257.88,2.5,5000000,
1485088,50915,BUGA,6/30/2019,Microcrédito,0,36,0,A,A,80856.02,5000000,COMPRA DE MERCANCIA ,Femenino,35,2,Soltero,Dos,Bachillerato,COMERCIANTE INDEPENDIENTE,Elaboración de productos lácteos,N,N,337722, ARRENDADA ,1/1/2015,8195600,GINEBRA,5000000,229025.81,3.0002,5000000,
1485089,63376,BUGA,6/30/2019,Consumo,0,36,0,A,A,49788,7900000,COMPRA DE MERCANCIA ,Masculino,47,0,,,,,Asalariados,N,N,143432,,11/1/2017,9700000,BUGA,7900000,316784.53,2.1367,7900000,
1485090,56708,BUGA,6/30/2019,Microcrédito,0,36,0,A,A,49688,6400000,COMPRA DE CARTERA ,Femenino,49,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,N,356326, ARRENDADA ,6/1/2004,4000000,CALIMA,6400000,275905.15,2.5998,6400000,
1485091,53441,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,97840.09,5700000,CONSTRUCCION DE OBRA CIVIL,Femenino,67,1,Soltero,Cero,Primaria,COMERCIO DE ALIMENTOS,Elaboración de otros productos alimenticios n.c.p.,N,N,588133, FAMILIAR ,1/1/2007,4361000,BUGA,5700000,407463.6,2.8,5700000,
1485092,24193,BUGA,6/30/2019,Consumo,0,24,0,A,A,49788,3180000,VACACIONES-VIAJES - RECREACION ,Masculino,22,1,Soltero,Cero,Bachillerato,EMPLEADO,Asalariados,N,N,421166, PROPIA ,2/24/2018,4700000,RESTREPO,3180000,170744.92,2.1367,3180000,
1485093,12849,BUGA,6/30/2019,Microcrédito,0,48,0,A,A,3246327,16080000,COMPRA DE VEHICULO PARTICULAR,Masculino,47,2,Union Libre,Una,Bachillerato,INDEPENDIENTE,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",Y,N,514378, ARRENDADA ,1/1/2010,5810000,RESTREPO,16080000,472329.83,1.4998,16080000,
1485094,31024,PEREIRA,6/30/2019,Consumo,2814359.017,9,0,A,A,423888.06,1635000,PAGO DE SEGUROS ,Masculino,30,3,Union Libre,Cero,Bachillerato,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,1850000, ARRENDADA ,4/8/2013,0,DOSQUEBRADAS,1635000,201621.8,2.1367,16847530.72,
1485095,43684,QUIMBAYA,6/30/2019,Microcrédito,0,24,0,A,A,49687,2800000,COMPRA DE CARTERA COMERCIAL ,Masculino,62,2,Union Libre,Dos,Primaria,INDEPENDIENTE,Transporte de carga por carretera,Y,Y,323810, PROPIA ,8/1/2017,59900000,CIRCASIA,2800000,139784.24,1.4998,2800000,
1485096,31041,ARMENIA,6/30/2019,Microcrédito,0,24,0,A,A,1149788,5500000,CAPITAL DE TRABAJO,Masculino,30,3,Soltero,Una,Bachillerato,COMERCIANTE INDEPENDIENTE,Elaboración de comidas y platos preparados,N,N,5833333, FAMILIAR ,1/1/2016,32050000,ARMENIA,5500000,274576.18,1.4998,5500000,
1485097,43214,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,50588.72,850000,,Masculino,31,3,Casado,Cero,Tecnológico,EMPLEADO,Asalariados,N,N,700000, ARRENDADA ,1/17/2019,10000000,ARMENIA,850000,34084.41,2.1367,2579928.22,
1485098,8767,IBAGUE,6/30/2019,Microcrédito,0,12,0,A,A,49788,5500000,COMPRA DE MERCANCIA ,Femenino,29,1,Casado,Cero,Tecnológico,INDEPENDIENTE,"Comercio al por menor en locales no espec, con surtido principal de productos diferentes de alimentos, bebidas y tabaco.",N,N,538138, ARRENDADA ,1/1/2016,24150000,IBAGUE,5500000,550896.88,2.9501,5500000,
